Participant,Session,Block,OnsetDelay,Condition,Shift,Percept,Time
AHB1998MRNO,2020-01-24-12-10-05,7,0.9942496959336407,Shift,4,end,60.01270386832016
AHB1998MRNO,2020-01-24-12-10-05,8,0.9306983348396137,Shift,2,up,1.0175677239021752
AHB1998MRNO,2020-01-24-12-10-05,8,0.9306983348396137,Shift,2,end,60.012799652688386
AHB1998MRNO,2020-01-24-12-10-05,9,0.9345260687433192,Shift,-2,up,0.9507814511704282
AHB1998MRNO,2020-01-24-12-10-05,9,0.9345260687433192,Shift,-2,end,60.01279063403024
AHB1998MRNO,2020-01-24-12-10-05,10,0.7224975376885441,Shift,-2,up,1.067546949889902
AHB1998MRNO,2020-01-24-12-10-05,10,0.7224975376885441,Shift,-2,end,60.01280151861761
AHB1998MRNO,2020-01-24-12-10-05,11,0.7528386096586305,Shift,2,up,1.0008474428684622
AHB1998MRNO,2020-01-24-12-10-05,11,0.7528386096586305,Shift,2,unclear,51.57295410187237
AHB1998MRNO,2020-01-24-12-10-05,11,0.7528386096586305,Shift,2,down,52.00663026860684
AHB1998MRNO,2020-01-24-12-10-05,11,0.7528386096586305,Shift,2,unclear,52.72390871127732
AHB1998MRNO,2020-01-24-12-10-05,11,0.7528386096586305,Shift,2,up,52.940705433212884
AHB1998MRNO,2020-01-24-12-10-05,11,0.7528386096586305,Shift,2,unclear,54.09157980766008
AHB1998MRNO,2020-01-24-12-10-05,11,0.7528386096586305,Shift,2,down,54.375102781603005
AHB1998MRNO,2020-01-24-12-10-05,11,0.7528386096586305,Shift,2,end,60.0127178627896
AHB1998MRNO,2020-01-24-12-10-05,12,1.409294650351216,Shift,4,down,1.4178083043802872
AHB1998MRNO,2020-01-24-12-10-05,12,1.409294650351216,Shift,4,up,15.81216934178724
AHB1998MRNO,2020-01-24-12-10-05,12,1.409294650351216,Shift,4,down,19.198186565558217
AHB1998MRNO,2020-01-24-12-10-05,12,1.409294650351216,Shift,4,unclear,21.700035390458197
AHB1998MRNO,2020-01-24-12-10-05,12,1.409294650351216,Shift,4,up,21.93354928354529
AHB1998MRNO,2020-01-24-12-10-05,12,1.409294650351216,Shift,4,unclear,23.16788138660945
AHB1998MRNO,2020-01-24-12-10-05,12,1.409294650351216,Shift,4,down,23.35130907376515
AHB1998MRNO,2020-01-24-12-10-05,12,1.409294650351216,Shift,4,end,60.01278752414828
AHB1998MRNO,2020-01-24-12-10-05,13,1.4690048135295977,Shift,1,up,1.3344143283463836
AHB1998MRNO,2020-01-24-12-10-05,13,1.4690048135295977,Shift,1,unclear,1.7680649940477906
AHB1998MRNO,2020-01-24-12-10-05,13,1.4690048135295977,Shift,1,down,2.0182693133008343
AHB1998MRNO,2020-01-24-12-10-05,13,1.4690048135295977,Shift,1,unclear,13.927439920188135
