Participant,Session,Block,OnsetDelay,Condition,Distance,Display,Occlusion,Percept,Time
BDH1998WRNO,2019-11-11-09-11-07,26,0.9709026761256018,Control,-8.13,gear24,None,down,38.596558096198805
BDH1998WRNO,2019-11-11-09-11-07,26,0.9709026761256018,Control,-8.13,gear24,None,unclear,39.81414478287661
BDH1998WRNO,2019-11-11-09-11-07,26,0.9709026761256018,Control,-8.13,gear24,None,up,40.097705024279094
BDH1998WRNO,2019-11-11-09-11-07,26,0.9709026761256018,Control,-8.13,gear24,None,unclear,41.34866147148887
BDH1998WRNO,2019-11-11-09-11-07,26,0.9709026761256018,Control,-8.13,gear24,None,down,41.51547015654569
BDH1998WRNO,2019-11-11-09-11-07,26,0.9709026761256018,Control,-8.13,gear24,None,unclear,43.266829023749324
BDH1998WRNO,2019-11-11-09-11-07,26,0.9709026761256018,Control,-8.13,gear24,None,up,45.85222758436703
BDH1998WRNO,2019-11-11-09-11-07,26,0.9709026761256018,Control,-8.13,gear24,None,unclear,48.07054758352069
BDH1998WRNO,2019-11-11-09-11-07,26,0.9709026761256018,Control,-8.13,gear24,None,down,48.30404136653624
BDH1998WRNO,2019-11-11-09-11-07,26,0.9709026761256018,Control,-8.13,gear24,None,unclear,49.12141079617595
BDH1998WRNO,2019-11-11-09-11-07,26,0.9709026761256018,Control,-8.13,gear24,None,up,49.33876361899365
BDH1998WRNO,2019-11-11-09-11-07,26,0.9709026761256018,Control,-8.13,gear24,None,unclear,50.23885896827505
BDH1998WRNO,2019-11-11-09-11-07,26,0.9709026761256018,Control,-8.13,gear24,None,down,50.48906748651734
BDH1998WRNO,2019-11-11-09-11-07,26,0.9709026761256018,Control,-8.13,gear24,None,unclear,52.24048606364204
BDH1998WRNO,2019-11-11-09-11-07,26,0.9709026761256018,Control,-8.13,gear24,None,up,52.557330543553235
BDH1998WRNO,2019-11-11-09-11-07,26,0.9709026761256018,Control,-8.13,gear24,None,unclear,53.99181725280869
BDH1998WRNO,2019-11-11-09-11-07,26,0.9709026761256018,Control,-8.13,gear24,None,down,54.20861651489349
BDH1998WRNO,2019-11-11-09-11-07,26,0.9709026761256018,Control,-8.13,gear24,None,unclear,55.59301095366072
BDH1998WRNO,2019-11-11-09-11-07,26,0.9709026761256018,Control,-8.13,gear24,None,up,55.810475732581835
BDH1998WRNO,2019-11-11-09-11-07,26,0.9709026761256018,Control,-8.13,gear24,None,unclear,56.6771608927379
BDH1998WRNO,2019-11-11-09-11-07,26,0.9709026761256018,Control,-8.13,gear24,None,down,56.91069323841111
BDH1998WRNO,2019-11-11-09-11-07,26,0.9709026761256018,Control,-8.13,gear24,None,unclear,58.478540813908694
BDH1998WRNO,2019-11-11-09-11-07,26,0.9709026761256018,Control,-8.13,gear24,None,up,58.72877483326329
BDH1998WRNO,2019-11-11-09-11-07,26,0.9709026761256018,Control,-8.13,gear24,None,unclear,59.86296386367985
BDH1998WRNO,2019-11-11-09-11-07,26,0.9709026761256018,Control,-8.13,gear24,None,up,59.979709511230794
BDH1998WRNO,2019-11-11-09-11-07,26,0.9709026761256018,Control,-8.13,gear24,None,down,60.0130627893368
BDH1998WRNO,2019-11-11-09-11-07,26,0.9709026761256018,Control,-8.13,gear24,None,end,60.013254358668746
BDH1998WRNO,2019-11-11-09-11-07,27,1.2195883432642642,Ambiguity,-8.13,gear24-weak,None,right,2.7021348784933252
BDH1998WRNO,2019-11-11-09-11-07,27,1.2195883432642642,Ambiguity,-8.13,gear24-weak,None,unclear,8.356629014170721
BDH1998WRNO,2019-11-11-09-11-07,27,1.2195883432642642,Ambiguity,-8.13,gear24-weak,None,left,8.473260839683007
BDH1998WRNO,2019-11-11-09-11-07,27,1.2195883432642642,Ambiguity,-8.13,gear24-weak,None,unclear,9.907799173141939
BDH1998WRNO,2019-11-11-09-11-07,27,1.2195883432642642,Ambiguity,-8.13,gear24-weak,None,right,9.941039873166119
BDH1998WRNO,2019-11-11-09-11-07,27,1.2195883432642642,Ambiguity,-8.13,gear24-weak,None,up,11.059273914911955
BDH1998WRNO,2019-11-11-09-11-07,27,1.2195883432642642,Ambiguity,-8.13,gear24-weak,None,unclear,12.12607656677892
BDH1998WRNO,2019-11-11-09-11-07,27,1.2195883432642642,Ambiguity,-8.13,gear24-weak,None,down,12.20947297908333
BDH1998WRNO,2019-11-11-09-11-07,27,1.2195883432642642,Ambiguity,-8.13,gear24-weak,None,unclear,13.026786741660544
BDH1998WRNO,2019-11-11-09-11-07,27,1.2195883432642642,Ambiguity,-8.13,gear24-weak,None,up,13.143522437558204
BDH1998WRNO,2019-11-11-09-11-07,27,1.2195883432642642,Ambiguity,-8.13,gear24-weak,None,unclear,13.977501488083362
BDH1998WRNO,2019-11-11-09-11-07,27,1.2195883432642642,Ambiguity,-8.13,gear24-weak,None,down,14.11095191920731
BDH1998WRNO,2019-11-11-09-11-07,27,1.2195883432642642,Ambiguity,-8.13,gear24-weak,None,unclear,15.361927336757162
BDH1998WRNO,2019-11-11-09-11-07,27,1.2195883432642642,Ambiguity,-8.13,gear24-weak,None,up,15.562757304669049
BDH1998WRNO,2019-11-11-09-11-07,27,1.2195883432642642,Ambiguity,-8.13,gear24-weak,None,unclear,16.296062006265856
BDH1998WRNO,2019-11-11-09-11-07,27,1.2195883432642642,Ambiguity,-8.13,gear24-weak,None,down,16.462767131927194
BDH1998WRNO,2019-11-11-09-11-07,27,1.2195883432642642,Ambiguity,-8.13,gear24-weak,None,unclear,17.280040465911497
BDH1998WRNO,2019-11-11-09-11-07,27,1.2195883432642642,Ambiguity,-8.13,gear24-weak,None,up,17.463526567494227
BDH1998WRNO,2019-11-11-09-11-07,27,1.2195883432642642,Ambiguity,-8.13,gear24-weak,None,unclear,17.947246906124292
BDH1998WRNO,2019-11-11-09-11-07,27,1.2195883432642642,Ambiguity,-8.13,gear24-weak,None,down,18.14739083191489
BDH1998WRNO,2019-11-11-09-11-07,27,1.2195883432642642,Ambiguity,-8.13,gear24-weak,None,unclear,18.697830788301417
BDH1998WRNO,2019-11-11-09-11-07,27,1.2195883432642642,Ambiguity,-8.13,gear24-weak,None,up,18.914671722935964
BDH1998WRNO,2019-11-11-09-11-07,27,1.2195883432642642,Ambiguity,-8.13,gear24-weak,None,unclear,19.231593950140905
BDH1998WRNO,2019-11-11-09-11-07,27,1.2195883432642642,Ambiguity,-8.13,gear24-weak,None,down,19.431714862732406
BDH1998WRNO,2019-11-11-09-11-07,27,1.2195883432642642,Ambiguity,-8.13,gear24-weak,None,unclear,19.932091781613508
BDH1998WRNO,2019-11-11-09-11-07,27,1.2195883432642642,Ambiguity,-8.13,gear24-weak,None,up,20.182274798743492
BDH1998WRNO,2019-11-11-09-11-07,27,1.2195883432642642,Ambiguity,-8.13,gear24-weak,None,unclear,20.44914922691214
BDH1998WRNO,2019-11-11-09-11-07,27,1.2195883432642642,Ambiguity,-8.13,gear24-weak,None,down,20.666021882442237
BDH1998WRNO,2019-11-11-09-11-07,27,1.2195883432642642,Ambiguity,-8.13,gear24-weak,None,unclear,21.43327602839463
BDH1998WRNO,2019-11-11-09-11-07,27,1.2195883432642642,Ambiguity,-8.13,gear24-weak,None,up,21.716916505004065
BDH1998WRNO,2019-11-11-09-11-07,27,1.2195883432642642,Ambiguity,-8.13,gear24-weak,None,unclear,22.018638825256858
BDH1998WRNO,2019-11-11-09-11-07,27,1.2195883432642642,Ambiguity,-8.13,gear24-weak,None,down,22.484046255286103
BDH1998WRNO,2019-11-11-09-11-07,27,1.2195883432642642,Ambiguity,-8.13,gear24-weak,None,unclear,23.501548104116864
BDH1998WRNO,2019-11-11-09-11-07,27,1.2195883432642642,Ambiguity,-8.13,gear24-weak,None,up,23.801810019200275
BDH1998WRNO,2019-11-11-09-11-07,27,1.2195883432642642,Ambiguity,-8.13,gear24-weak,None,unclear,24.26880411600405
BDH1998WRNO,2019-11-11-09-11-07,27,1.2195883432642642,Ambiguity,-8.13,gear24-weak,None,down,24.60237919158999
BDH1998WRNO,2019-11-11-09-11-07,27,1.2195883432642642,Ambiguity,-8.13,gear24-weak,None,unclear,25.35293259682794
BDH1998WRNO,2019-11-11-09-11-07,27,1.2195883432642642,Ambiguity,-8.13,gear24-weak,None,up,25.61981324478029
BDH1998WRNO,2019-11-11-09-11-07,27,1.2195883432642642,Ambiguity,-8.13,gear24-weak,None,unclear,25.853371091565805
BDH1998WRNO,2019-11-11-09-11-07,27,1.2195883432642642,Ambiguity,-8.13,gear24-weak,None,down,26.05364003500472
BDH1998WRNO,2019-11-11-09-11-07,27,1.2195883432642642,Ambiguity,-8.13,gear24-weak,None,unclear,26.503856265778722
BDH1998WRNO,2019-11-11-09-11-07,27,1.2195883432642642,Ambiguity,-8.13,gear24-weak,None,up,26.804107296241455
BDH1998WRNO,2019-11-11-09-11-07,27,1.2195883432642642,Ambiguity,-8.13,gear24-weak,None,unclear,27.021032508942426
BDH1998WRNO,2019-11-11-09-11-07,27,1.2195883432642642,Ambiguity,-8.13,gear24-weak,None,down,27.421227685749272
BDH1998WRNO,2019-11-11-09-11-07,27,1.2195883432642642,Ambiguity,-8.13,gear24-weak,None,unclear,27.8549142198558
BDH1998WRNO,2019-11-11-09-11-07,27,1.2195883432642642,Ambiguity,-8.13,gear24-weak,None,up,28.138450204102355
BDH1998WRNO,2019-11-11-09-11-07,27,1.2195883432642642,Ambiguity,-8.13,gear24-weak,None,unclear,28.572125231609334
BDH1998WRNO,2019-11-11-09-11-07,27,1.2195883432642642,Ambiguity,-8.13,gear24-weak,None,down,28.82233468281902
BDH1998WRNO,2019-11-11-09-11-07,27,1.2195883432642642,Ambiguity,-8.13,gear24-weak,None,unclear,29.33944437429909
BDH1998WRNO,2019-11-11-09-11-07,27,1.2195883432642642,Ambiguity,-8.13,gear24-weak,None,up,29.60622643868237
BDH1998WRNO,2019-11-11-09-11-07,27,1.2195883432642642,Ambiguity,-8.13,gear24-weak,None,unclear,30.089975699305796
BDH1998WRNO,2019-11-11-09-11-07,27,1.2195883432642642,Ambiguity,-8.13,gear24-weak,None,down,30.390301056181215
BDH1998WRNO,2019-11-11-09-11-07,27,1.2195883432642642,Ambiguity,-8.13,gear24-weak,None,unclear,30.92400108721813
BDH1998WRNO,2019-11-11-09-11-07,27,1.2195883432642642,Ambiguity,-8.13,gear24-weak,None,up,31.207500685731247
BDH1998WRNO,2019-11-11-09-11-07,27,1.2195883432642642,Ambiguity,-8.13,gear24-weak,None,unclear,31.657835403380886
BDH1998WRNO,2019-11-11-09-11-07,27,1.2195883432642642,Ambiguity,-8.13,gear24-weak,None,down,32.241628948862854
BDH1998WRNO,2019-11-11-09-11-07,27,1.2195883432642642,Ambiguity,-8.13,gear24-weak,None,unclear,32.5918920146064
BDH1998WRNO,2019-11-11-09-11-07,27,1.2195883432642642,Ambiguity,-8.13,gear24-weak,None,up,33.32581247477083
BDH1998WRNO,2019-11-11-09-11-07,27,1.2195883432642642,Ambiguity,-8.13,gear24-weak,None,down,33.95967341160713
BDH1998WRNO,2019-11-11-09-11-07,27,1.2195883432642642,Ambiguity,-8.13,gear24-weak,None,unclear,34.91033933272911
BDH1998WRNO,2019-11-11-09-11-07,27,1.2195883432642642,Ambiguity,-8.13,gear24-weak,None,down,35.8610879769717
BDH1998WRNO,2019-11-11-09-11-07,27,1.2195883432642642,Ambiguity,-8.13,gear24-weak,None,unclear,36.62841831527203
BDH1998WRNO,2019-11-11-09-11-07,27,1.2195883432642642,Ambiguity,-8.13,gear24-weak,None,down,41.48214144658459
BDH1998WRNO,2019-11-11-09-11-07,27,1.2195883432642642,Ambiguity,-8.13,gear24-weak,None,unclear,42.449495357864635
BDH1998WRNO,2019-11-11-09-11-07,27,1.2195883432642642,Ambiguity,-8.13,gear24-weak,None,up,42.68302272771098
BDH1998WRNO,2019-11-11-09-11-07,27,1.2195883432642642,Ambiguity,-8.13,gear24-weak,None,unclear,43.04992340336594
BDH1998WRNO,2019-11-11-09-11-07,27,1.2195883432642642,Ambiguity,-8.13,gear24-weak,None,down,43.26678579625377
BDH1998WRNO,2019-11-11-09-11-07,27,1.2195883432642642,Ambiguity,-8.13,gear24-weak,None,unclear,43.96734022775581
BDH1998WRNO,2019-11-11-09-11-07,27,1.2195883432642642,Ambiguity,-8.13,gear24-weak,None,up,44.185330889372835
BDH1998WRNO,2019-11-11-09-11-07,27,1.2195883432642642,Ambiguity,-8.13,gear24-weak,None,unclear,44.80136063984173
BDH1998WRNO,2019-11-11-09-11-07,27,1.2195883432642642,Ambiguity,-8.13,gear24-weak,None,down,45.05150291738937
BDH1998WRNO,2019-11-11-09-11-07,27,1.2195883432642642,Ambiguity,-8.13,gear24-weak,None,unclear,45.73536531587479
BDH1998WRNO,2019-11-11-09-11-07,27,1.2195883432642642,Ambiguity,-8.13,gear24-weak,None,up,45.985552686853225
BDH1998WRNO,2019-11-11-09-11-07,27,1.2195883432642642,Ambiguity,-8.13,gear24-weak,None,unclear,46.569336280681455
BDH1998WRNO,2019-11-11-09-11-07,27,1.2195883432642642,Ambiguity,-8.13,gear24-weak,None,down,46.769555154863156
BDH1998WRNO,2019-11-11-09-11-07,27,1.2195883432642642,Ambiguity,-8.13,gear24-weak,None,unclear,47.38664879930184
BDH1998WRNO,2019-11-11-09-11-07,27,1.2195883432642642,Ambiguity,-8.13,gear24-weak,None,up,47.67019691212636
BDH1998WRNO,2019-11-11-09-11-07,27,1.2195883432642642,Ambiguity,-8.13,gear24-weak,None,unclear,48.15391227492955
BDH1998WRNO,2019-11-11-09-11-07,27,1.2195883432642642,Ambiguity,-8.13,gear24-weak,None,down,48.35404935895804
BDH1998WRNO,2019-11-11-09-11-07,27,1.2195883432642642,Ambiguity,-8.13,gear24-weak,None,unclear,49.32147510873756
BDH1998WRNO,2019-11-11-09-11-07,27,1.2195883432642642,Ambiguity,-8.13,gear24-weak,None,right,49.35481563628673
BDH1998WRNO,2019-11-11-09-11-07,27,1.2195883432642642,Ambiguity,-8.13,gear24-weak,None,down,50.338948035574504
BDH1998WRNO,2019-11-11-09-11-07,27,1.2195883432642642,Ambiguity,-8.13,gear24-weak,None,unclear,53.89173316133565
BDH1998WRNO,2019-11-11-09-11-07,27,1.2195883432642642,Ambiguity,-8.13,gear24-weak,None,down,59.762880394184776
BDH1998WRNO,2019-11-11-09-11-07,27,1.2195883432642642,Ambiguity,-8.13,gear24-weak,None,end,60.01313182893318
BDH1998WRNO,2019-11-11-09-11-07,28,1.2460495039113635,Separation,8.13,gear24,None,up,1.9182421896625783
BDH1998WRNO,2019-11-11-09-11-07,28,1.2460495039113635,Separation,8.13,gear24,None,unclear,3.285998707528961
BDH1998WRNO,2019-11-11-09-11-07,28,1.2460495039113635,Separation,8.13,gear24,None,down,3.452743950794229
BDH1998WRNO,2019-11-11-09-11-07,28,1.2460495039113635,Separation,8.13,gear24,None,unclear,4.436817262138447
BDH1998WRNO,2019-11-11-09-11-07,28,1.2460495039113635,Separation,8.13,gear24,None,up,4.603619105433609
BDH1998WRNO,2019-11-11-09-11-07,28,1.2460495039113635,Separation,8.13,gear24,None,unclear,5.0706486550029695
BDH1998WRNO,2019-11-11-09-11-07,28,1.2460495039113635,Separation,8.13,gear24,None,down,5.237445833460697
BDH1998WRNO,2019-11-11-09-11-07,28,1.2460495039113635,Separation,8.13,gear24,None,unclear,5.771178829349992
BDH1998WRNO,2019-11-11-09-11-07,28,1.2460495039113635,Separation,8.13,gear24,None,up,5.954676126542836
BDH1998WRNO,2019-11-11-09-11-07,28,1.2460495039113635,Separation,8.13,gear24,None,unclear,6.1881801722011005
BDH1998WRNO,2019-11-11-09-11-07,28,1.2460495039113635,Separation,8.13,gear24,None,down,6.338288116543936
BDH1998WRNO,2019-11-11-09-11-07,28,1.2460495039113635,Separation,8.13,gear24,None,unclear,8.539990720083097
BDH1998WRNO,2019-11-11-09-11-07,28,1.2460495039113635,Separation,8.13,gear24,None,up,8.806868569132803
BDH1998WRNO,2019-11-11-09-11-07,28,1.2460495039113635,Separation,8.13,gear24,None,unclear,9.123797638099404
BDH1998WRNO,2019-11-11-09-11-07,28,1.2460495039113635,Separation,8.13,gear24,None,down,9.407342330042866
BDH1998WRNO,2019-11-11-09-11-07,28,1.2460495039113635,Separation,8.13,gear24,None,unclear,9.690875826376214
BDH1998WRNO,2019-11-11-09-11-07,28,1.2460495039113635,Separation,8.13,gear24,None,up,10.124564848395949
BDH1998WRNO,2019-11-11-09-11-07,28,1.2460495039113635,Separation,8.13,gear24,None,unclear,10.341393654452531
BDH1998WRNO,2019-11-11-09-11-07,28,1.2460495039113635,Separation,8.13,gear24,None,down,10.674975571800587
BDH1998WRNO,2019-11-11-09-11-07,28,1.2460495039113635,Separation,8.13,gear24,None,unclear,10.941889495594296
BDH1998WRNO,2019-11-11-09-11-07,28,1.2460495039113635,Separation,8.13,gear24,None,up,11.225434498527193
BDH1998WRNO,2019-11-11-09-11-07,28,1.2460495039113635,Separation,8.13,gear24,None,unclear,11.47559605740389
BDH1998WRNO,2019-11-11-09-11-07,28,1.2460495039113635,Separation,8.13,gear24,None,down,11.97600842905058
BDH1998WRNO,2019-11-11-09-11-07,28,1.2460495039113635,Separation,8.13,gear24,None,unclear,12.392954104839646
BDH1998WRNO,2019-11-11-09-11-07,28,1.2460495039113635,Separation,8.13,gear24,None,up,12.62648458457761
BDH1998WRNO,2019-11-11-09-11-07,28,1.2460495039113635,Separation,8.13,gear24,None,unclear,13.0768528890585
BDH1998WRNO,2019-11-11-09-11-07,28,1.2460495039113635,Separation,8.13,gear24,None,down,13.393744328335288
BDH1998WRNO,2019-11-11-09-11-07,28,1.2460495039113635,Separation,8.13,gear24,None,unclear,13.744021699581026
BDH1998WRNO,2019-11-11-09-11-07,28,1.2460495039113635,Separation,8.13,gear24,None,up,14.060943615796532
BDH1998WRNO,2019-11-11-09-11-07,28,1.2460495039113635,Separation,8.13,gear24,None,unclear,14.344491106642636
BDH1998WRNO,2019-11-11-09-11-07,28,1.2460495039113635,Separation,8.13,gear24,None,down,14.611349363374302
BDH1998WRNO,2019-11-11-09-11-07,28,1.2460495039113635,Separation,8.13,gear24,None,unclear,15.145089201025257
BDH1998WRNO,2019-11-11-09-11-07,28,1.2460495039113635,Separation,8.13,gear24,None,up,15.395310469823926
BDH1998WRNO,2019-11-11-09-11-07,28,1.2460495039113635,Separation,8.13,gear24,None,unclear,16.112518371685837
BDH1998WRNO,2019-11-11-09-11-07,28,1.2460495039113635,Separation,8.13,gear24,None,down,17.01321268611946
BDH1998WRNO,2019-11-11-09-11-07,28,1.2460495039113635,Separation,8.13,gear24,None,unclear,17.813780614552343
BDH1998WRNO,2019-11-11-09-11-07,28,1.2460495039113635,Separation,8.13,gear24,None,up,18.18076712321954
BDH1998WRNO,2019-11-11-09-11-07,28,1.2460495039113635,Separation,8.13,gear24,None,unclear,18.71452313230793
BDH1998WRNO,2019-11-11-09-11-07,28,1.2460495039113635,Separation,8.13,gear24,None,down,19.014771674857457
BDH1998WRNO,2019-11-11-09-11-07,28,1.2460495039113635,Separation,8.13,gear24,None,up,19.898844550816648
BDH1998WRNO,2019-11-11-09-11-07,28,1.2460495039113635,Separation,8.13,gear24,None,unclear,20.982935712939707
BDH1998WRNO,2019-11-11-09-11-07,28,1.2460495039113635,Separation,8.13,gear24,None,down,21.566724282594805
BDH1998WRNO,2019-11-11-09-11-07,28,1.2460495039113635,Separation,8.13,gear24,None,unclear,23.5182992250775
BDH1998WRNO,2019-11-11-09-11-07,28,1.2460495039113635,Separation,8.13,gear24,None,left,23.568230403172947
BDH1998WRNO,2019-11-11-09-11-07,28,1.2460495039113635,Separation,8.13,gear24,None,right,24.919265033061492
BDH1998WRNO,2019-11-11-09-11-07,28,1.2460495039113635,Separation,8.13,gear24,None,unclear,25.55312970176783
BDH1998WRNO,2019-11-11-09-11-07,28,1.2460495039113635,Separation,8.13,gear24,None,left,25.553218644672143
BDH1998WRNO,2019-11-11-09-11-07,28,1.2460495039113635,Separation,8.13,gear24,None,right,26.42051489855885
BDH1998WRNO,2019-11-11-09-11-07,28,1.2460495039113635,Separation,8.13,gear24,None,left,27.33782723058539
BDH1998WRNO,2019-11-11-09-11-07,28,1.2460495039113635,Separation,8.13,gear24,None,right,29.022472077836937
BDH1998WRNO,2019-11-11-09-11-07,28,1.2460495039113635,Separation,8.13,gear24,None,left,29.87337173842343
BDH1998WRNO,2019-11-11-09-11-07,28,1.2460495039113635,Separation,8.13,gear24,None,unclear,30.50703053229563
BDH1998WRNO,2019-11-11-09-11-07,28,1.2460495039113635,Separation,8.13,gear24,None,right,30.523619316906206
BDH1998WRNO,2019-11-11-09-11-07,28,1.2460495039113635,Separation,8.13,gear24,None,unclear,31.407644611521846
BDH1998WRNO,2019-11-11-09-11-07,28,1.2460495039113635,Separation,8.13,gear24,None,down,31.441000999519474
BDH1998WRNO,2019-11-11-09-11-07,28,1.2460495039113635,Separation,8.13,gear24,None,unclear,31.958145832776154
BDH1998WRNO,2019-11-11-09-11-07,28,1.2460495039113635,Separation,8.13,gear24,None,left,31.974827603150516
BDH1998WRNO,2019-11-11-09-11-07,28,1.2460495039113635,Separation,8.13,gear24,None,right,32.274977873120406
BDH1998WRNO,2019-11-11-09-11-07,28,1.2460495039113635,Separation,8.13,gear24,None,unclear,32.87554710770746
BDH1998WRNO,2019-11-11-09-11-07,28,1.2460495039113635,Separation,8.13,gear24,None,left,32.87562827588226
BDH1998WRNO,2019-11-11-09-11-07,28,1.2460495039113635,Separation,8.13,gear24,None,right,33.8763214707551
BDH1998WRNO,2019-11-11-09-11-07,28,1.2460495039113635,Separation,8.13,gear24,None,unclear,35.160536655361284
BDH1998WRNO,2019-11-11-09-11-07,28,1.2460495039113635,Separation,8.13,gear24,None,left,35.243980027031284
BDH1998WRNO,2019-11-11-09-11-07,28,1.2460495039113635,Separation,8.13,gear24,None,unclear,35.944554361841256
BDH1998WRNO,2019-11-11-09-11-07,28,1.2460495039113635,Separation,8.13,gear24,None,right,36.01122080044888
BDH1998WRNO,2019-11-11-09-11-07,28,1.2460495039113635,Separation,8.13,gear24,None,unclear,36.97872243158736
BDH1998WRNO,2019-11-11-09-11-07,28,1.2460495039113635,Separation,8.13,gear24,None,left,37.19546416067442
BDH1998WRNO,2019-11-11-09-11-07,28,1.2460495039113635,Separation,8.13,gear24,None,down,38.64657293038272
BDH1998WRNO,2019-11-11-09-11-07,28,1.2460495039113635,Separation,8.13,gear24,None,unclear,40.064402126419736
BDH1998WRNO,2019-11-11-09-11-07,28,1.2460495039113635,Separation,8.13,gear24,None,up,40.214415219063994
BDH1998WRNO,2019-11-11-09-11-07,28,1.2460495039113635,Separation,8.13,gear24,None,unclear,40.79827282831593
BDH1998WRNO,2019-11-11-09-11-07,28,1.2460495039113635,Separation,8.13,gear24,None,down,40.93177643858962
BDH1998WRNO,2019-11-11-09-11-07,28,1.2460495039113635,Separation,8.13,gear24,None,unclear,41.56550427205866
BDH1998WRNO,2019-11-11-09-11-07,28,1.2460495039113635,Separation,8.13,gear24,None,up,41.78235484735751
BDH1998WRNO,2019-11-11-09-11-07,28,1.2460495039113635,Separation,8.13,gear24,None,unclear,42.332804755397774
BDH1998WRNO,2019-11-11-09-11-07,28,1.2460495039113635,Separation,8.13,gear24,None,down,42.63298861219846
BDH1998WRNO,2019-11-11-09-11-07,28,1.2460495039113635,Separation,8.13,gear24,None,unclear,43.48364539023851
BDH1998WRNO,2019-11-11-09-11-07,28,1.2460495039113635,Separation,8.13,gear24,None,up,43.78388429212373
BDH1998WRNO,2019-11-11-09-11-07,28,1.2460495039113635,Separation,8.13,gear24,None,unclear,44.484483506067136
BDH1998WRNO,2019-11-11-09-11-07,28,1.2460495039113635,Separation,8.13,gear24,None,down,44.5693213532013
BDH1998WRNO,2019-11-11-09-11-07,28,1.2460495039113635,Separation,8.13,gear24,None,up,45.351751148949916
BDH1998WRNO,2019-11-11-09-11-07,28,1.2460495039113635,Separation,8.13,gear24,None,unclear,46.136311531541196
BDH1998WRNO,2019-11-11-09-11-07,28,1.2460495039113635,Separation,8.13,gear24,None,down,46.65275073035809
BDH1998WRNO,2019-11-11-09-11-07,28,1.2460495039113635,Separation,8.13,gear24,None,up,47.03640781378999
BDH1998WRNO,2019-11-11-09-11-07,28,1.2460495039113635,Separation,8.13,gear24,None,down,47.47006977975161
BDH1998WRNO,2019-11-11-09-11-07,28,1.2460495039113635,Separation,8.13,gear24,None,unclear,50.42232019072344
BDH1998WRNO,2019-11-11-09-11-07,28,1.2460495039113635,Separation,8.13,gear24,None,up,50.872721771046145
BDH1998WRNO,2019-11-11-09-11-07,28,1.2460495039113635,Separation,8.13,gear24,None,unclear,53.67487698823152
BDH1998WRNO,2019-11-11-09-11-07,28,1.2460495039113635,Separation,8.13,gear24,None,down,53.776466889293715
BDH1998WRNO,2019-11-11-09-11-07,28,1.2460495039113635,Separation,8.13,gear24,None,unclear,56.72732469073708
BDH1998WRNO,2019-11-11-09-11-07,28,1.2460495039113635,Separation,8.13,gear24,None,up,56.994112974904056
BDH1998WRNO,2019-11-11-09-11-07,28,1.2460495039113635,Separation,8.13,gear24,None,end,60.0132366322855
BDH1998WRNO,2019-11-11-09-11-07,29,1.086905816002499,Separation,0.0,gear24,None,down,5.787942078887681
BDH1998WRNO,2019-11-11-09-11-07,29,1.086905816002499,Separation,0.0,gear24,None,unclear,7.872867624969331
BDH1998WRNO,2019-11-11-09-11-07,29,1.086905816002499,Separation,0.0,gear24,None,up,8.139675501454349
BDH1998WRNO,2019-11-11-09-11-07,29,1.086905816002499,Separation,0.0,gear24,None,left,10.708317032317154
BDH1998WRNO,2019-11-11-09-11-07,29,1.086905816002499,Separation,0.0,gear24,None,down,11.175400694003201
BDH1998WRNO,2019-11-11-09-11-07,29,1.086905816002499,Separation,0.0,gear24,None,unclear,12.411140440845429
BDH1998WRNO,2019-11-11-09-11-07,29,1.086905816002499,Separation,0.0,gear24,None,up,12.626529988996936
BDH1998WRNO,2019-11-11-09-11-07,29,1.086905816002499,Separation,0.0,gear24,None,unclear,13.04346167027279
BDH1998WRNO,2019-11-11-09-11-07,29,1.086905816002499,Separation,0.0,gear24,None,down,13.277196469899536
BDH1998WRNO,2019-11-11-09-11-07,29,1.086905816002499,Separation,0.0,gear24,None,unclear,14.010906390391938
BDH1998WRNO,2019-11-11-09-11-07,29,1.086905816002499,Separation,0.0,gear24,None,up,14.311135962601384
BDH1998WRNO,2019-11-11-09-11-07,29,1.086905816002499,Separation,0.0,gear24,None,unclear,15.829026236912796
BDH1998WRNO,2019-11-11-09-11-07,29,1.086905816002499,Separation,0.0,gear24,None,down,16.11253392114395
BDH1998WRNO,2019-11-11-09-11-07,29,1.086905816002499,Separation,0.0,gear24,None,unclear,16.679642586359932
BDH1998WRNO,2019-11-11-09-11-07,29,1.086905816002499,Separation,0.0,gear24,None,up,16.89644495833636
BDH1998WRNO,2019-11-11-09-11-07,29,1.086905816002499,Separation,0.0,gear24,None,unclear,17.530367782018857
BDH1998WRNO,2019-11-11-09-11-07,29,1.086905816002499,Separation,0.0,gear24,None,left,18.88132621955947
BDH1998WRNO,2019-11-11-09-11-07,29,1.086905816002499,Separation,0.0,gear24,None,unclear,19.748697110848298
BDH1998WRNO,2019-11-11-09-11-07,29,1.086905816002499,Separation,0.0,gear24,None,down,19.798727805479757
BDH1998WRNO,2019-11-11-09-11-07,29,1.086905816002499,Separation,0.0,gear24,None,right,20.93299178428788
BDH1998WRNO,2019-11-11-09-11-07,29,1.086905816002499,Separation,0.0,gear24,None,unclear,21.833579740423374
BDH1998WRNO,2019-11-11-09-11-07,29,1.086905816002499,Separation,0.0,gear24,None,up,21.833668372338252
BDH1998WRNO,2019-11-11-09-11-07,29,1.086905816002499,Separation,0.0,gear24,None,unclear,22.333991801081083
